"Month","Animal","State","Count"
16832,"Bulls, bullocks and steers","Australian Capital Territory",0
16861,"Bulls, bullocks and steers","Australian Capital Territory",0
16892,"Bulls, bullocks and steers","Australian Capital Territory",0
16922,"Bulls, bullocks and steers","Australian Capital Territory",0
16953,"Bulls, bullocks and steers","Australian Capital Territory",0
16983,"Bulls, bullocks and steers","Australian Capital Territory",0
17014,"Bulls, bullocks and steers","Australian Capital Territory",0
17045,"Bulls, bullocks and steers","Australian Capital Territory",0
17075,"Bulls, bullocks and steers","Australian Capital Territory",0
17106,"Bulls, bullocks and steers","Australian Capital Territory",0
17136,"Bulls, bullocks and steers","Australian Capital Territory",0
17167,"Bulls, bullocks and steers","Australian Capital Territory",0
17198,"Bulls, bullocks and steers","Australian Capital Territory",0
17226,"Bulls, bullocks and steers","Australian Capital Territory",0
17257,"Bulls, bullocks and steers","Australian Capital Territory",0
17287,"Bulls, bullocks and steers","Australian Capital Territory",0
17318,"Bulls, bullocks and steers","Australian Capital Territory",0
17348,"Bulls, bullocks and steers","Australian Capital Territory",0
17379,"Bulls, bullocks and steers","Australian Capital Territory",0
17410,"Bulls, bullocks and steers","Australian Capital Territory",0
17440,"Bulls, bullocks and steers","Australian Capital Territory",0
17471,"Bulls, bullocks and steers","Australian Capital Territory",0
17501,"Bulls, bullocks and steers","Australian Capital Territory",0
17532,"Bulls, bullocks and steers","Australian Capital Territory",0
17563,"Bulls, bullocks and steers","Australian Capital Territory",0
17591,"Bulls, bullocks and steers","Australian Capital Territory",0
17622,"Bulls, bullocks and steers","Australian Capital Territory",0
17652,"Bulls, bullocks and steers","Australian Capital Territory",0
17683,"Bulls, bullocks and steers","Australian Capital Territory",0
17713,"Bulls, bullocks and steers","Australian Capital Territory",0
17744,"Bulls, bullocks and steers","Australian Capital Territory",0
17775,"Bulls, bullocks and steers","Australian Capital Territory",0
17805,"Bulls, bullocks and steers","Australian Capital Territory",0
17836,"Bulls, bullocks and steers","Australian Capital Territory",0
17866,"Bulls, bullocks and steers","Australian Capital Territory",0
2373,"Bulls, bullocks and steers","New South Wales",107500
2404,"Bulls, bullocks and steers","New South Wales",107400
2435,"Bulls, bullocks and steers","New South Wales",123400
2465,"Bulls, bullocks and steers","New South Wales",115400
2496,"Bulls, bullocks and steers","New South Wales",106400
2526,"Bulls, bullocks and steers","New South Wales",115900
2557,"Bulls, bullocks and steers","New South Wales",115000
2588,"Bulls, bullocks and steers","New South Wales",121300
2616,"Bulls, bullocks and steers","New South Wales",136800
2647,"Bulls, bullocks and steers","New South Wales",122100
2677,"Bulls, bullocks and steers","New South Wales",134100
2708,"Bulls, bullocks and steers","New South Wales",140800
2738,"Bulls, bullocks and steers","New South Wales",129200
2769,"Bulls, bullocks and steers","New South Wales",145700
2800,"Bulls, bullocks and steers","New South Wales",150500
2830,"Bulls, bullocks and steers","New South Wales",133700
2861,"Bulls, bullocks and steers","New South Wales",139700
2891,"Bulls, bullocks and steers","New South Wales",125800
2922,"Bulls, bullocks and steers","New South Wales",117000
2953,"Bulls, bullocks and steers","New South Wales",115700
2981,"Bulls, bullocks and steers","New South Wales",124900
3012,"Bulls, bullocks and steers","New South Wales",106000
3042,"Bulls, bullocks and steers","New South Wales",128100
3073,"Bulls, bullocks and steers","New South Wales",125300
3103,"Bulls, bullocks and steers","New South Wales",116600
3134,"Bulls, bullocks and steers","New South Wales",136100
3165,"Bulls, bullocks and steers","New South Wales",121600
3195,"Bulls, bullocks and steers","New South Wales",130100
3226,"Bulls, bullocks and steers","New South Wales",144800
3256,"Bulls, bullocks and steers","New South Wales",120800
3287,"Bulls, bullocks and steers","New South Wales",133500
3318,"Bulls, bullocks and steers","New South Wales",135000
3346,"Bulls, bullocks and steers","New South Wales",126300
3377,"Bulls, bullocks and steers","New South Wales",87500
3407,"Bulls, bullocks and steers","New South Wales",1e+05
3438,"Bulls, bullocks and steers","New South Wales",72500
3468,"Bulls, bullocks and steers","New South Wales",73400
3499,"Bulls, bullocks and steers","New South Wales",95300
3530,"Bulls, bullocks and steers","New South Wales",103800
3560,"Bulls, bullocks and steers","New South Wales",122000
3591,"Bulls, bullocks and steers","New South Wales",108100
3621,"Bulls, bullocks and steers","New South Wales",96400
3652,"Bulls, bullocks and steers","New South Wales",109000
3683,"Bulls, bullocks and steers","New South Wales",86400
3712,"Bulls, bullocks and steers","New South Wales",90900
3743,"Bulls, bullocks and steers","New South Wales",88700
3773,"Bulls, bullocks and steers","New South Wales",86100
3804,"Bulls, bullocks and steers","New South Wales",64200
3834,"Bulls, bullocks and steers","New South Wales",77600
3865,"Bulls, bullocks and steers","New South Wales",80200
3896,"Bulls, bullocks and steers","New South Wales",93100
3926,"Bulls, bullocks and steers","New South Wales",100800
3957,"Bulls, bullocks and steers","New South Wales",85000
3987,"Bulls, bullocks and steers","New South Wales",82400
4018,"Bulls, bullocks and steers","New South Wales",69200
4049,"Bulls, bullocks and steers","New South Wales",69000
4077,"Bulls, bullocks and steers","New South Wales",74400
4108,"Bulls, bullocks and steers","New South Wales",79600
4138,"Bulls, bullocks and steers","New South Wales",83800
4169,"Bulls, bullocks and steers","New South Wales",72300
4199,"Bulls, bullocks and steers","New South Wales",75500
4230,"Bulls, bullocks and steers","New South Wales",61200
4261,"Bulls, bullocks and steers","New South Wales",70900
4291,"Bulls, bullocks and steers","New South Wales",63300
4322,"Bulls, bullocks and steers","New South Wales",64500
4352,"Bulls, bullocks and steers","New South Wales",76600
4383,"Bulls, bullocks and steers","New South Wales",72200
4414,"Bulls, bullocks and steers","New South Wales",76600
4442,"Bulls, bullocks and steers","New South Wales",90200
4473,"Bulls, bullocks and steers","New South Wales",70700
4503,"Bulls, bullocks and steers","New South Wales",82100
4534,"Bulls, bullocks and steers","New South Wales",83800
4564,"Bulls, bullocks and steers","New South Wales",83500
4595,"Bulls, bullocks and steers","New South Wales",82200
4626,"Bulls, bullocks and steers","New South Wales",93800
4656,"Bulls, bullocks and steers","New South Wales",77800
4687,"Bulls, bullocks and steers","New South Wales",78200
4717,"Bulls, bullocks and steers","New South Wales",80200
4748,"Bulls, bullocks and steers","New South Wales",64500
4779,"Bulls, bullocks and steers","New South Wales",70600
4807,"Bulls, bullocks and steers","New South Wales",83600
4838,"Bulls, bullocks and steers","New South Wales",68100
4868,"Bulls, bullocks and steers","New South Wales",63100
4899,"Bulls, bullocks and steers","New South Wales",54000
4929,"Bulls, bullocks and steers","New South Wales",58600
4960,"Bulls, bullocks and steers","New South Wales",68300
4991,"Bulls, bullocks and steers","New South Wales",68900
5021,"Bulls, bullocks and steers","New South Wales",67300
5052,"Bulls, bullocks and steers","New South Wales",68300
5082,"Bulls, bullocks and steers","New South Wales",64000
5113,"Bulls, bullocks and steers","New South Wales",56100
5144,"Bulls, bullocks and steers","New South Wales",60500
5173,"Bulls, bullocks and steers","New South Wales",64700
5204,"Bulls, bullocks and steers","New South Wales",50400
5234,"Bulls, bullocks and steers","New South Wales",63600
5265,"Bulls, bullocks and steers","New South Wales",57900
5295,"Bulls, bullocks and steers","New South Wales",58700
5326,"Bulls, bullocks and steers","New South Wales",59300
5357,"Bulls, bullocks and steers","New South Wales",49200
5387,"Bulls, bullocks and steers","New South Wales",57000
5418,"Bulls, bullocks and steers","New South Wales",55200
5448,"Bulls, bullocks and steers","New South Wales",50100
5479,"Bulls, bullocks and steers","New South Wales",61900
5510,"Bulls, bullocks and steers","New South Wales",55700
5538,"Bulls, bullocks and steers","New South Wales",58600
5569,"Bulls, bullocks and steers","New South Wales",47800
5599,"Bulls, bullocks and steers","New South Wales",60900
5630,"Bulls, bullocks and steers","New South Wales",48800
5660,"Bulls, bullocks and steers","New South Wales",56000
5691,"Bulls, bullocks and steers","New South Wales",56300
5722,"Bulls, bullocks and steers","New South Wales",53800
5752,"Bulls, bullocks and steers","New South Wales",66200
5783,"Bulls, bullocks and steers","New South Wales",63600
5813,"Bulls, bullocks and steers","New South Wales",59900
5844,"Bulls, bullocks and steers","New South Wales",73300
5875,"Bulls, bullocks and steers","New South Wales",64100
5903,"Bulls, bullocks and steers","New South Wales",63300
5934,"Bulls, bullocks and steers","New South Wales",66800
5964,"Bulls, bullocks and steers","New South Wales",65800
5995,"Bulls, bullocks and steers","New South Wales",55900
6025,"Bulls, bullocks and steers","New South Wales",67500
6056,"Bulls, bullocks and steers","New South Wales",57700
6087,"Bulls, bullocks and steers","New South Wales",65800
6117,"Bulls, bullocks and steers","New South Wales",73700
6148,"Bulls, bullocks and steers","New South Wales",65700
6178,"Bulls, bullocks and steers","New South Wales",73200
6209,"Bulls, bullocks and steers","New South Wales",70300
6240,"Bulls, bullocks and steers","New South Wales",65800
6268,"Bulls, bullocks and steers","New South Wales",72400
6299,"Bulls, bullocks and steers","New South Wales",70000
6329,"Bulls, bullocks and steers","New South Wales",67400
6360,"Bulls, bullocks and steers","New South Wales",69100
6390,"Bulls, bullocks and steers","New South Wales",83300
6421,"Bulls, bullocks and steers","New South Wales",76200
6452,"Bulls, bullocks and steers","New South Wales",85600
6482,"Bulls, bullocks and steers","New South Wales",92600
6513,"Bulls, bullocks and steers","New South Wales",85700
6543,"Bulls, bullocks and steers","New South Wales",92800
6574,"Bulls, bullocks and steers","New South Wales",80300
6605,"Bulls, bullocks and steers","New South Wales",85000
6634,"Bulls, bullocks and steers","New South Wales",100300
6665,"Bulls, bullocks and steers","New South Wales",69100
6695,"Bulls, bullocks and steers","New South Wales",67600
6726,"Bulls, bullocks and steers","New South Wales",70300
6756,"Bulls, bullocks and steers","New South Wales",61000
6787,"Bulls, bullocks and steers","New South Wales",78400
6818,"Bulls, bullocks and steers","New South Wales",88700
6848,"Bulls, bullocks and steers","New South Wales",79100
6879,"Bulls, bullocks and steers","New South Wales",90200
6909,"Bulls, bullocks and steers","New South Wales",81500
6940,"Bulls, bullocks and steers","New South Wales",74000
6971,"Bulls, bullocks and steers","New South Wales",88500
6999,"Bulls, bullocks and steers","New South Wales",73900
7030,"Bulls, bullocks and steers","New South Wales",74100
7060,"Bulls, bullocks and steers","New South Wales",81600
7091,"Bulls, bullocks and steers","New South Wales",81300
7121,"Bulls, bullocks and steers","New South Wales",76400
7152,"Bulls, bullocks and steers","New South Wales",90300
7183,"Bulls, bullocks and steers","New South Wales",84400
7213,"Bulls, bullocks and steers","New South Wales",90900
